"munic","date","adm2_es","min_temp_era5","max_temp_era5","all_hosp","hw"
5,2011-08-06,"Playas de Rosarito",19.20257,20.89736,4,0
5,2011-08-07,"Playas de Rosarito",20.04995,20.89736,6,0
5,2011-08-08,"Playas de Rosarito",19.20257,20.89736,7,0
5,2011-08-09,"Playas de Rosarito",19.20257,20.89736,10,0
5,2011-08-10,"Playas de Rosarito",18.35516,20.04995,9,0
5,2011-08-11,"Playas de Rosarito",18.35516,19.20257,7,0
5,2011-08-12,"Playas de Rosarito",18.35516,20.04995,8,0
5,2011-08-13,"Playas de Rosarito",19.20257,20.04995,1,0
5,2011-08-14,"Playas de Rosarito",19.20257,20.89736,5,0
5,2011-08-15,"Playas de Rosarito",20.04995,21.74475,6,0
5,2011-08-16,"Playas de Rosarito",19.20257,21.74475,8,0
5,2011-08-17,"Playas de Rosarito",20.89736,22.59216,10,0
5,2011-08-18,"Playas de Rosarito",20.89736,21.74475,10,0
5,2011-08-19,"Playas de Rosarito",20.04995,21.74475,3,0
5,2011-08-20,"Playas de Rosarito",19.20257,20.89736,5,0
5,2011-08-21,"Playas de Rosarito",19.20257,20.89736,8,0
5,2011-08-22,"Playas de Rosarito",20.04995,22.59216,7,0
5,2011-08-23,"Playas de Rosarito",20.89736,21.74475,8,0
5,2011-08-24,"Playas de Rosarito",20.89736,21.74475,11,0
5,2011-08-25,"Playas de Rosarito",20.89736,21.74475,6,0
5,2011-08-26,"Playas de Rosarito",20.89736,22.59216,8,0
5,2011-08-27,"Playas de Rosarito",21.74475,23.43954,5,0
5,2011-08-28,"Playas de Rosarito",21.74475,22.59216,8,0
5,2011-08-29,"Playas de Rosarito",20.89736,22.59216,8,0
5,2011-08-30,"Playas de Rosarito",20.04995,21.74475,5,0
5,2011-08-31,"Playas de Rosarito",20.04995,21.74475,10,0
5,2011-09-01,"Playas de Rosarito",19.20257,20.89736,4,0
5,2011-09-02,"Playas de Rosarito",20.04995,21.74475,6,0
5,2011-09-03,"Playas de Rosarito",20.04995,21.74475,3,0
5,2011-09-04,"Playas de Rosarito",20.04995,20.89736,7,0
5,2011-09-05,"Playas de Rosarito",20.04995,22.59216,8,0
5,2011-09-06,"Playas de Rosarito",20.89736,25.13436,5,1
5,2011-09-07,"Playas de Rosarito",21.74475,24.28695,10,0
5,2011-09-08,"Playas de Rosarito",21.74475,23.43954,5,0
5,2011-09-09,"Playas de Rosarito",19.20257,22.59216,9,0
5,2011-09-10,"Playas de Rosarito",18.35516,20.04995,10,0
5,2011-09-11,"Playas de Rosarito",19.20257,20.89736,6,0
5,2011-09-12,"Playas de Rosarito",20.04995,20.89736,6,0
5,2011-09-13,"Playas de Rosarito",19.20257,20.89736,5,0
5,2011-09-14,"Playas de Rosarito",19.20257,20.89736,8,0
5,2011-09-15,"Playas de Rosarito",19.20257,20.89736,3,0
5,2011-09-16,"Playas de Rosarito",19.20257,20.04995,7,0
5,2011-09-17,"Playas de Rosarito",18.35516,20.04995,6,0
5,2011-09-18,"Playas de Rosarito",19.20257,20.89736,4,0
5,2011-09-19,"Playas de Rosarito",20.04995,20.89736,9,0
5,2011-09-20,"Playas de Rosarito",20.04995,20.89736,6,0
5,2011-09-21,"Playas de Rosarito",18.35516,20.89736,16,0
5,2011-09-22,"Playas de Rosarito",19.20257,20.89736,7,0
5,2011-09-23,"Playas de Rosarito",20.04995,21.74475,7,0
5,2011-09-24,"Playas de Rosarito",19.20257,20.89736,7,0
5,2011-09-25,"Playas de Rosarito",18.35516,20.89736,8,0
5,2011-09-26,"Playas de Rosarito",19.20257,20.89736,8,0
5,2011-09-27,"Playas de Rosarito",19.20257,20.89736,7,0
5,2011-09-28,"Playas de Rosarito",19.20257,20.04995,9,0
5,2011-09-29,"Playas de Rosarito",18.35516,20.04995,10,0
5,2011-09-30,"Playas de Rosarito",19.20257,21.74475,3,0
5,2011-10-01,"Playas de Rosarito",20.04995,20.89736,2,0
5,2011-10-02,"Playas de Rosarito",20.89736,21.74475,9,0
5,2011-10-03,"Playas de Rosarito",20.04995,21.74475,9,0
5,2011-10-04,"Playas de Rosarito",19.20257,20.04995,7,0
5,2011-10-05,"Playas de Rosarito",19.20257,20.04995,9,0
5,2011-10-06,"Playas de Rosarito",18.35516,20.04995,2,0
5,2011-10-07,"Playas de Rosarito",18.35516,20.04995,8,0
5,2011-10-08,"Playas de Rosarito",19.20257,20.89736,6,0
5,2011-10-09,"Playas de Rosarito",20.04995,21.74475,4,0
5,2011-10-10,"Playas de Rosarito",19.20257,20.89736,9,0
5,2011-10-11,"Playas de Rosarito",19.20257,20.89736,11,0
5,2011-10-12,"Playas de Rosarito",20.04995,23.43954,9,0
5,2011-10-13,"Playas de Rosarito",21.74475,25.13436,8,1
5,2011-10-14,"Playas de Rosarito",20.04995,22.59216,5,0
5,2011-10-15,"Playas de Rosarito",18.35516,20.89736,5,0
5,2011-10-16,"Playas de Rosarito",19.20257,21.74475,4,0
5,2011-10-17,"Playas de Rosarito",19.20257,20.89736,4,0
5,2011-10-18,"Playas de Rosarito",19.20257,20.04995,5,0
5,2011-10-19,"Playas de Rosarito",18.35516,19.20257,11,0
5,2011-10-20,"Playas de Rosarito",17.50775,19.20257,4,0
5,2011-10-21,"Playas de Rosarito",18.35516,19.20257,11,0
5,2011-10-22,"Playas de Rosarito",18.35516,20.04995,5,0
5,2011-10-23,"Playas de Rosarito",19.20257,20.04995,7,0
5,2011-10-24,"Playas de Rosarito",17.50775,19.20257,10,0
5,2011-10-25,"Playas de Rosarito",17.50775,20.04995,7,0
5,2011-10-26,"Playas de Rosarito",19.20257,20.04995,7,0
5,2011-10-27,"Playas de Rosarito",18.35516,20.04995,6,0
5,2011-10-28,"Playas de Rosarito",18.35516,20.04995,10,0
5,2011-10-29,"Playas de Rosarito",18.35516,20.04995,7,0
5,2011-10-30,"Playas de Rosarito",17.50775,20.04995,4,0
5,2011-10-31,"Playas de Rosarito",18.35516,20.04995,10,0
5,2012-05-01,"Playas de Rosarito",16.66036,18.35516,5,0
5,2012-05-02,"Playas de Rosarito",16.66036,17.50775,10,0
5,2012-05-03,"Playas de Rosarito",16.66036,18.35516,6,0
5,2012-05-04,"Playas de Rosarito",16.66036,18.35516,6,0
5,2012-05-05,"Playas de Rosarito",17.50775,18.35516,4,0
5,2012-05-06,"Playas de Rosarito",16.66036,18.35516,11,0
5,2012-05-07,"Playas de Rosarito",16.66036,18.35516,8,0
5,2012-05-08,"Playas de Rosarito",17.50775,20.04995,8,0
5,2012-05-09,"Playas de Rosarito",18.35516,20.04995,13,0
5,2012-05-10,"Playas de Rosarito",16.66036,19.20257,9,0
5,2012-05-11,"Playas de Rosarito",15.81295,17.50775,9,0
5,2012-05-12,"Playas de Rosarito",16.66036,19.20257,5,0
5,2012-05-13,"Playas de Rosarito",17.50775,18.35516,5,0
5,2012-05-14,"Playas de Rosarito",17.50775,19.20257,10,0
5,2012-05-15,"Playas de Rosarito",17.50775,19.20257,4,0
5,2012-05-16,"Playas de Rosarito",18.35516,20.04995,9,0
5,2012-05-17,"Playas de Rosarito",17.50775,19.20257,3,0
5,2012-05-18,"Playas de Rosarito",17.50775,18.35516,4,0
5,2012-05-19,"Playas de Rosarito",16.66036,18.35516,2,0
5,2012-05-20,"Playas de Rosarito",16.66036,19.20257,3,0
5,2012-05-21,"Playas de Rosarito",18.35516,20.04995,32,0
5,2012-05-22,"Playas de Rosarito",18.35516,20.04995,10,0
5,2012-05-23,"Playas de Rosarito",18.35516,20.04995,7,0
5,2012-05-24,"Playas de Rosarito",18.35516,19.20257,7,0
5,2012-05-25,"Playas de Rosarito",17.50775,19.20257,7,0
5,2012-05-26,"Playas de Rosarito",15.81295,17.50775,5,0
5,2012-05-27,"Playas de Rosarito",15.81295,18.35516,6,0
5,2012-05-28,"Playas de Rosarito",17.50775,18.35516,6,0
5,2012-05-29,"Playas de Rosarito",18.35516,19.20257,11,0
5,2012-05-30,"Playas de Rosarito",17.50775,18.35516,8,0
5,2012-05-31,"Playas de Rosarito",17.50775,18.35516,6,0
5,2012-06-01,"Playas de Rosarito",16.66036,19.20257,10,0
5,2012-06-02,"Playas de Rosarito",15.81295,18.35516,3,0
5,2012-06-03,"Playas de Rosarito",16.66036,17.50775,4,0
5,2012-06-04,"Playas de Rosarito",17.50775,18.35516,8,0
5,2012-06-05,"Playas de Rosarito",17.50775,19.20257,8,0
5,2012-06-06,"Playas de Rosarito",16.66036,18.35516,13,0
5,2012-06-07,"Playas de Rosarito",18.35516,19.20257,6,0
5,2012-06-08,"Playas de Rosarito",18.35516,19.20257,10,0
5,2012-06-09,"Playas de Rosarito",17.50775,18.35516,5,0
5,2012-06-10,"Playas de Rosarito",16.66036,18.35516,9,0
5,2012-06-11,"Playas de Rosarito",17.50775,18.35516,8,0
5,2012-06-12,"Playas de Rosarito",16.66036,18.35516,7,0
5,2012-06-13,"Playas de Rosarito",16.66036,18.35516,11,0
5,2012-06-14,"Playas de Rosarito",16.66036,18.35516,7,0
5,2012-06-15,"Playas de Rosarito",16.66036,18.35516,5,0
5,2012-06-16,"Playas de Rosarito",16.66036,18.35516,2,0
5,2012-06-17,"Playas de Rosarito",17.50775,20.04995,3,0
5,2012-06-18,"Playas de Rosarito",18.35516,20.04995,3,0
5,2012-06-19,"Playas de Rosarito",17.50775,19.20257,9,0
5,2012-06-20,"Playas de Rosarito",17.50775,19.20257,3,0
5,2012-06-21,"Playas de Rosarito",17.50775,20.04995,17,0
5,2012-06-22,"Playas de Rosarito",18.35516,19.20257,8,0
5,2012-06-23,"Playas de Rosarito",18.35516,20.04995,13,0
5,2012-06-24,"Playas de Rosarito",19.20257,20.04995,5,0
5,2012-06-25,"Playas de Rosarito",18.35516,20.04995,7,0
5,2012-06-26,"Playas de Rosarito",18.35516,20.04995,4,0
5,2012-06-27,"Playas de Rosarito",19.20257,20.04995,13,0
5,2012-06-28,"Playas de Rosarito",19.20257,20.89736,8,0
5,2012-06-29,"Playas de Rosarito",19.20257,20.89736,6,0
5,2012-06-30,"Playas de Rosarito",19.20257,20.89736,2,0
5,2012-07-01,"Playas de Rosarito",19.20257,20.89736,1,0
5,2012-07-02,"Playas de Rosarito",18.35516,20.04995,5,0
5,2012-07-03,"Playas de Rosarito",18.35516,20.04995,7,0
5,2012-07-04,"Playas de Rosarito",18.35516,19.20257,10,0
5,2012-07-05,"Playas de Rosarito",18.35516,19.20257,8,0
5,2012-07-06,"Playas de Rosarito",17.50775,19.20257,8,0
5,2012-07-07,"Playas de Rosarito",19.20257,20.89736,5,0
5,2012-07-08,"Playas de Rosarito",19.20257,20.89736,7,0
5,2012-07-09,"Playas de Rosarito",20.04995,20.89736,7,0
5,2012-07-10,"Playas de Rosarito",20.04995,20.89736,7,0
5,2012-07-11,"Playas de Rosarito",20.04995,21.74475,10,0
5,2012-07-12,"Playas de Rosarito",20.04995,21.74475,9,0
5,2012-07-13,"Playas de Rosarito",20.89736,22.59216,8,0
5,2012-07-14,"Playas de Rosarito",20.89736,22.59216,1,0
5,2012-07-15,"Playas de Rosarito",18.35516,20.89736,6,0
5,2012-07-16,"Playas de Rosarito",18.35516,19.20257,11,0
5,2012-07-17,"Playas de Rosarito",18.35516,20.89736,8,0
5,2012-07-18,"Playas de Rosarito",20.04995,23.43954,9,0
5,2012-07-19,"Playas de Rosarito",21.74475,24.28695,8,0
5,2012-07-20,"Playas de Rosarito",20.89736,22.59216,4,0
5,2012-07-21,"Playas de Rosarito",20.89736,22.59216,18,0
5,2012-07-22,"Playas de Rosarito",20.04995,21.74475,4,0
5,2012-07-23,"Playas de Rosarito",20.04995,21.74475,8,0
5,2012-07-24,"Playas de Rosarito",20.04995,21.74475,5,0
5,2012-07-25,"Playas de Rosarito",19.20257,20.89736,10,0
5,2012-07-26,"Playas de Rosarito",19.20257,20.89736,6,0
5,2012-07-27,"Playas de Rosarito",20.04995,20.89736,7,0
5,2012-07-28,"Playas de Rosarito",20.04995,21.74475,3,0
5,2012-07-29,"Playas de Rosarito",19.20257,20.89736,9,0
5,2012-07-30,"Playas de Rosarito",20.04995,20.89736,7,0
5,2012-07-31,"Playas de Rosarito",20.04995,21.74475,4,0
5,2012-08-01,"Playas de Rosarito",20.04995,21.74475,7,0
5,2012-08-02,"Playas de Rosarito",20.89736,21.74475,3,0
5,2012-08-03,"Playas de Rosarito",20.04995,21.74475,6,0
5,2012-08-04,"Playas de Rosarito",19.20257,20.89736,3,0
5,2012-08-05,"Playas de Rosarito",20.89736,21.74475,7,0
5,2012-08-06,"Playas de Rosarito",20.89736,22.59216,7,0
5,2012-08-07,"Playas de Rosarito",21.74475,23.43954,7,0
5,2012-08-08,"Playas de Rosarito",22.59216,23.43954,7,0
5,2012-08-09,"Playas de Rosarito",22.59216,23.43954,5,0
5,2012-08-10,"Playas de Rosarito",22.59216,24.28695,9,0
5,2012-08-11,"Playas de Rosarito",22.59216,24.28695,5,0
5,2012-08-12,"Playas de Rosarito",22.59216,24.28695,4,0
5,2012-08-13,"Playas de Rosarito",22.59216,24.28695,9,0
5,2012-08-14,"Playas de Rosarito",22.59216,23.43954,6,0
5,2012-08-15,"Playas de Rosarito",22.59216,23.43954,10,0
5,2012-08-16,"Playas de Rosarito",22.59216,24.28695,5,0
5,2012-08-17,"Playas de Rosarito",22.59216,24.28695,6,0
5,2012-08-18,"Playas de Rosarito",23.43954,25.13436,7,1
5,2012-08-19,"Playas de Rosarito",24.28695,25.13436,4,1
5,2012-08-20,"Playas de Rosarito",24.28695,25.13436,9,1
5,2012-08-21,"Playas de Rosarito",22.59216,24.28695,16,0
5,2012-08-22,"Playas de Rosarito",22.59216,24.28695,5,0
5,2012-08-23,"Playas de Rosarito",22.59216,24.28695,7,0
5,2012-08-24,"Playas de Rosarito",21.74475,23.43954,5,0
5,2012-08-25,"Playas de Rosarito",20.89736,22.59216,5,0
5,2012-08-26,"Playas de Rosarito",20.89736,21.74475,9,0
5,2012-08-27,"Playas de Rosarito",21.74475,23.43954,7,0
5,2012-08-28,"Playas de Rosarito",23.43954,24.28695,6,0
5,2012-08-29,"Playas de Rosarito",23.43954,24.28695,9,0
5,2012-08-30,"Playas de Rosarito",23.43954,25.13436,4,1
5,2012-08-31,"Playas de Rosarito",22.59216,24.28695,5,0
5,2012-09-01,"Playas de Rosarito",23.43954,25.13436,7,1
5,2012-09-02,"Playas de Rosarito",22.59216,25.13436,5,1
5,2012-09-03,"Playas de Rosarito",22.59216,24.28695,9,0
5,2012-09-04,"Playas de Rosarito",23.43954,24.28695,10,0
5,2012-09-05,"Playas de Rosarito",23.43954,25.13436,7,1
5,2012-09-06,"Playas de Rosarito",24.28695,25.13436,8,1
5,2012-09-07,"Playas de Rosarito",23.43954,24.28695,6,0
5,2012-09-08,"Playas de Rosarito",23.43954,24.28695,3,0
5,2012-09-09,"Playas de Rosarito",22.59216,23.43954,7,0
5,2012-09-10,"Playas de Rosarito",23.43954,25.13436,12,1
5,2012-09-11,"Playas de Rosarito",24.28695,25.13436,6,1
5,2012-09-12,"Playas de Rosarito",23.43954,25.13436,14,1
5,2012-09-13,"Playas de Rosarito",22.59216,24.28695,9,0
5,2012-09-14,"Playas de Rosarito",23.43954,27.67654,2,1
5,2012-09-15,"Playas de Rosarito",25.13436,32.76095,4,1
5,2012-09-16,"Playas de Rosarito",23.43954,25.98174,6,1
5,2012-09-17,"Playas de Rosarito",22.59216,23.43954,7,0
5,2012-09-18,"Playas de Rosarito",22.59216,23.43954,9,0
5,2012-09-19,"Playas de Rosarito",22.59216,23.43954,6,0
5,2012-09-20,"Playas de Rosarito",22.59216,23.43954,8,0
5,2012-09-21,"Playas de Rosarito",22.59216,24.28695,15,0
5,2012-09-22,"Playas de Rosarito",23.43954,24.28695,6,0
5,2012-09-23,"Playas de Rosarito",23.43954,24.28695,6,0
5,2012-09-24,"Playas de Rosarito",23.43954,24.28695,4,0
5,2012-09-25,"Playas de Rosarito",20.89736,23.43954,7,0
5,2012-09-26,"Playas de Rosarito",20.04995,21.74475,7,0
5,2012-09-27,"Playas de Rosarito",20.89736,23.43954,3,0
5,2012-09-28,"Playas de Rosarito",22.59216,24.28695,6,0
5,2012-09-29,"Playas de Rosarito",22.59216,24.28695,6,0
5,2012-09-30,"Playas de Rosarito",23.43954,24.28695,4,0
5,2012-10-01,"Playas de Rosarito",23.43954,25.13436,8,1
5,2012-10-02,"Playas de Rosarito",23.43954,25.13436,6,1
5,2012-10-03,"Playas de Rosarito",23.43954,24.28695,6,0
5,2012-10-04,"Playas de Rosarito",20.89736,23.43954,4,0
5,2012-10-05,"Playas de Rosarito",20.89736,21.74475,9,0
5,2012-10-06,"Playas de Rosarito",20.89736,22.59216,4,0
5,2012-10-07,"Playas de Rosarito",21.74475,23.43954,4,0
5,2012-10-08,"Playas de Rosarito",20.89736,22.59216,8,0
5,2012-10-09,"Playas de Rosarito",20.89736,22.59216,7,0
5,2012-10-10,"Playas de Rosarito",20.89736,21.74475,5,0
5,2012-10-11,"Playas de Rosarito",18.35516,21.74475,7,0
5,2012-10-12,"Playas de Rosarito",19.20257,21.74475,6,0
5,2012-10-13,"Playas de Rosarito",20.04995,21.74475,7,0
5,2012-10-14,"Playas de Rosarito",20.89736,23.43954,4,0
5,2012-10-15,"Playas de Rosarito",22.59216,24.28695,7,0
5,2012-10-16,"Playas de Rosarito",20.89736,23.43954,5,0
5,2012-10-17,"Playas de Rosarito",22.59216,24.28695,7,0
5,2012-10-18,"Playas de Rosarito",22.59216,24.28695,9,0
5,2012-10-19,"Playas de Rosarito",21.74475,22.59216,4,0
5,2012-10-20,"Playas de Rosarito",20.89736,22.59216,3,0
5,2012-10-21,"Playas de Rosarito",20.89736,21.74475,16,0
5,2012-10-22,"Playas de Rosarito",20.04995,21.74475,9,0
5,2012-10-23,"Playas de Rosarito",20.04995,20.89736,7,0
5,2012-10-24,"Playas de Rosarito",20.04995,20.89736,8,0
5,2012-10-25,"Playas de Rosarito",20.04995,22.59216,9,0
5,2012-10-26,"Playas de Rosarito",21.74475,24.28695,2,0
5,2012-10-27,"Playas de Rosarito",21.74475,25.13436,5,1
5,2012-10-28,"Playas de Rosarito",20.89736,23.43954,5,0
5,2012-10-29,"Playas de Rosarito",20.89736,22.59216,7,0
5,2012-10-30,"Playas de Rosarito",20.04995,21.74475,8,0
5,2012-10-31,"Playas de Rosarito",19.20257,20.89736,4,0
5,2013-05-01,"Playas de Rosarito",16.66036,19.20257,4,0
5,2013-05-02,"Playas de Rosarito",16.66036,22.59216,6,0
5,2013-05-03,"Playas de Rosarito",20.04995,23.43954,9,0
5,2013-05-04,"Playas de Rosarito",17.50775,20.89736,3,0
5,2013-05-05,"Playas de Rosarito",18.35516,19.20257,8,0
5,2013-05-06,"Playas de Rosarito",18.35516,20.04995,10,0
5,2013-05-07,"Playas de Rosarito",18.35516,20.04995,9,0
5,2013-05-08,"Playas de Rosarito",18.35516,19.20257,6,0
5,2013-05-09,"Playas de Rosarito",18.35516,19.20257,3,0
5,2013-05-10,"Playas de Rosarito",17.50775,19.20257,6,0
5,2013-05-11,"Playas de Rosarito",18.35516,20.04995,6,0
5,2013-05-12,"Playas de Rosarito",19.20257,21.74475,8,0
5,2013-05-13,"Playas de Rosarito",20.89736,23.43954,10,0
5,2013-05-14,"Playas de Rosarito",19.20257,22.59216,10,0
5,2013-05-15,"Playas de Rosarito",17.50775,19.20257,9,0
5,2013-05-16,"Playas de Rosarito",17.50775,18.35516,7,0
5,2013-05-17,"Playas de Rosarito",17.50775,20.04995,3,0
5,2013-05-18,"Playas de Rosarito",18.35516,20.04995,3,0
5,2013-05-19,"Playas de Rosarito",18.35516,20.04995,6,0
5,2013-05-20,"Playas de Rosarito",18.35516,20.04995,1,0
5,2013-05-21,"Playas de Rosarito",18.35516,20.04995,26,0
5,2013-05-22,"Playas de Rosarito",18.35516,20.04995,13,0
5,2013-05-23,"Playas de Rosarito",17.50775,19.20257,2,0
5,2013-05-24,"Playas de Rosarito",17.50775,19.20257,9,0
5,2013-05-25,"Playas de Rosarito",16.66036,18.35516,4,0
5,2013-05-26,"Playas de Rosarito",16.66036,18.35516,13,0
5,2013-05-27,"Playas de Rosarito",17.50775,19.20257,7,0
5,2013-05-28,"Playas de Rosarito",18.35516,20.04995,8,0
5,2013-05-29,"Playas de Rosarito",18.35516,20.04995,10,0
5,2013-05-30,"Playas de Rosarito",18.35516,20.89736,10,0
5,2013-05-31,"Playas de Rosarito",18.35516,20.04995,3,0
5,2013-06-01,"Playas de Rosarito",18.35516,20.04995,8,0
5,2013-06-02,"Playas de Rosarito",18.35516,20.04995,9,0
5,2013-06-03,"Playas de Rosarito",19.20257,20.04995,9,0
5,2013-06-04,"Playas de Rosarito",18.35516,19.20257,9,0
5,2013-06-05,"Playas de Rosarito",18.35516,19.20257,10,0
5,2013-06-06,"Playas de Rosarito",18.35516,19.20257,9,0
5,2013-06-07,"Playas de Rosarito",17.50775,19.20257,5,0
5,2013-06-08,"Playas de Rosarito",17.50775,19.20257,3,0
5,2013-06-09,"Playas de Rosarito",17.50775,19.20257,3,0
5,2013-06-10,"Playas de Rosarito",18.35516,20.04995,11,0
5,2013-06-11,"Playas de Rosarito",19.20257,20.89736,9,0
5,2013-06-12,"Playas de Rosarito",18.35516,20.04995,10,0
5,2013-06-13,"Playas de Rosarito",17.50775,19.20257,11,0
5,2013-06-14,"Playas de Rosarito",17.50775,20.04995,7,0
5,2013-06-15,"Playas de Rosarito",17.50775,19.20257,2,0
5,2013-06-16,"Playas de Rosarito",17.50775,19.20257,7,0
5,2013-06-17,"Playas de Rosarito",19.20257,20.89736,15,0
5,2013-06-18,"Playas de Rosarito",19.20257,20.89736,5,0
5,2013-06-19,"Playas de Rosarito",18.35516,20.04995,9,0
5,2013-06-20,"Playas de Rosarito",20.04995,21.74475,4,0
5,2013-06-21,"Playas de Rosarito",19.20257,20.89736,17,0
5,2013-06-22,"Playas de Rosarito",18.35516,20.89736,7,0
5,2013-06-23,"Playas de Rosarito",18.35516,20.04995,8,0
5,2013-06-24,"Playas de Rosarito",18.35516,20.89736,8,0
5,2013-06-25,"Playas de Rosarito",20.04995,21.74475,12,0
5,2013-06-26,"Playas de Rosarito",20.04995,20.89736,10,0
5,2013-06-27,"Playas de Rosarito",20.04995,21.74475,3,0
5,2013-06-28,"Playas de Rosarito",20.89736,22.59216,8,0
5,2013-06-29,"Playas de Rosarito",21.74475,22.59216,5,0
5,2013-06-30,"Playas de Rosarito",21.74475,23.43954,5,0
5,2013-07-01,"Playas de Rosarito",21.74475,23.43954,6,0
5,2013-07-02,"Playas de Rosarito",21.74475,23.43954,8,0
5,2013-07-03,"Playas de Rosarito",21.74475,22.59216,9,0
5,2013-07-04,"Playas de Rosarito",20.89736,21.74475,6,0
5,2013-07-05,"Playas de Rosarito",20.04995,21.74475,6,0
5,2013-07-06,"Playas de Rosarito",20.89736,21.74475,5,0
5,2013-07-07,"Playas de Rosarito",20.04995,21.74475,2,0
5,2013-07-08,"Playas de Rosarito",20.89736,22.59216,11,0
5,2013-07-09,"Playas de Rosarito",21.74475,22.59216,11,0
5,2013-07-10,"Playas de Rosarito",21.74475,22.59216,10,0
5,2013-07-11,"Playas de Rosarito",21.74475,23.43954,10,0
5,2013-07-12,"Playas de Rosarito",20.89736,22.59216,3,0
5,2013-07-13,"Playas de Rosarito",20.89736,22.59216,7,0
5,2013-07-14,"Playas de Rosarito",21.74475,22.59216,11,0
5,2013-07-15,"Playas de Rosarito",21.74475,23.43954,5,0
5,2013-07-16,"Playas de Rosarito",21.74475,22.59216,9,0
5,2013-07-17,"Playas de Rosarito",20.89736,22.59216,8,0
5,2013-07-18,"Playas de Rosarito",20.89736,22.59216,7,0
5,2013-07-19,"Playas de Rosarito",20.04995,21.74475,6,0
5,2013-07-20,"Playas de Rosarito",19.20257,20.89736,2,0
5,2013-07-21,"Playas de Rosarito",20.04995,20.89736,19,0
5,2013-07-22,"Playas de Rosarito",20.04995,22.59216,10,0
5,2013-07-23,"Playas de Rosarito",20.89736,22.59216,11,0
5,2013-07-24,"Playas de Rosarito",20.89736,21.74475,11,0
5,2013-07-25,"Playas de Rosarito",20.04995,21.74475,11,0
5,2013-07-26,"Playas de Rosarito",20.04995,20.89736,10,0
5,2013-07-27,"Playas de Rosarito",20.04995,21.74475,3,0
5,2013-07-28,"Playas de Rosarito",18.35516,20.89736,6,0
5,2013-07-29,"Playas de Rosarito",19.20257,20.04995,8,0
5,2013-07-30,"Playas de Rosarito",19.20257,20.89736,12,0
5,2013-07-31,"Playas de Rosarito",19.20257,20.89736,10,0
5,2013-08-01,"Playas de Rosarito",18.35516,20.89736,15,0
5,2013-08-02,"Playas de Rosarito",19.20257,20.89736,8,0
5,2013-08-03,"Playas de Rosarito",19.20257,20.89736,4,0
5,2013-08-04,"Playas de Rosarito",19.20257,20.89736,6,0
5,2013-08-05,"Playas de Rosarito",20.04995,21.74475,4,0
5,2013-08-06,"Playas de Rosarito",20.04995,20.89736,9,0
5,2013-08-07,"Playas de Rosarito",20.04995,21.74475,5,0
5,2013-08-08,"Playas de Rosarito",20.04995,21.74475,6,0
5,2013-08-09,"Playas de Rosarito",19.20257,20.89736,7,0
5,2013-08-10,"Playas de Rosarito",19.20257,20.89736,4,0
5,2013-08-11,"Playas de Rosarito",19.20257,20.89736,9,0
5,2013-08-12,"Playas de Rosarito",19.20257,20.89736,9,0
5,2013-08-13,"Playas de Rosarito",19.20257,20.89736,6,0
5,2013-08-14,"Playas de Rosarito",20.04995,20.89736,10,0
5,2013-08-15,"Playas de Rosarito",20.04995,21.74475,4,0
5,2013-08-16,"Playas de Rosarito",20.89736,22.59216,7,0
5,2013-08-17,"Playas de Rosarito",20.89736,22.59216,1,0
5,2013-08-18,"Playas de Rosarito",20.04995,21.74475,10,0
5,2013-08-19,"Playas de Rosarito",20.04995,21.74475,2,0
5,2013-08-20,"Playas de Rosarito",20.04995,21.74475,1,0
5,2013-08-21,"Playas de Rosarito",20.89736,22.59216,20,0
5,2013-08-22,"Playas de Rosarito",20.89736,22.59216,7,0
5,2013-08-23,"Playas de Rosarito",20.89736,22.59216,5,0
5,2013-08-24,"Playas de Rosarito",20.89736,21.74475,10,0
5,2013-08-25,"Playas de Rosarito",20.89736,22.59216,3,0
5,2013-08-26,"Playas de Rosarito",21.74475,24.28695,7,0
5,2013-08-27,"Playas de Rosarito",21.74475,23.43954,9,0
5,2013-08-28,"Playas de Rosarito",21.74475,23.43954,9,0
5,2013-08-29,"Playas de Rosarito",22.59216,24.28695,10,0
5,2013-08-30,"Playas de Rosarito",22.59216,25.13436,6,1
5,2013-08-31,"Playas de Rosarito",23.43954,25.98174,5,1
5,2013-09-01,"Playas de Rosarito",24.28695,25.13436,5,1
5,2013-09-02,"Playas de Rosarito",22.59216,24.28695,13,0
5,2013-09-03,"Playas de Rosarito",23.43954,24.28695,10,0
5,2013-09-04,"Playas de Rosarito",23.43954,24.28695,10,0
5,2013-09-05,"Playas de Rosarito",23.43954,25.13436,5,1
5,2013-09-06,"Playas de Rosarito",24.28695,25.13436,9,1
5,2013-09-07,"Playas de Rosarito",23.43954,24.28695,7,0
5,2013-09-08,"Playas de Rosarito",23.43954,24.28695,6,0
5,2013-09-09,"Playas de Rosarito",21.74475,23.43954,12,0
5,2013-09-10,"Playas de Rosarito",20.89736,22.59216,10,0
5,2013-09-11,"Playas de Rosarito",20.04995,21.74475,11,0
5,2013-09-12,"Playas de Rosarito",20.89736,22.59216,4,0
5,2013-09-13,"Playas de Rosarito",21.74475,22.59216,8,0
5,2013-09-14,"Playas de Rosarito",21.74475,22.59216,4,0
5,2013-09-15,"Playas de Rosarito",21.74475,23.43954,7,0
5,2013-09-16,"Playas de Rosarito",21.74475,23.43954,7,0
